"","Term","Home Value","Principle","Annual Interest Rate","Change in Annual Interest Rate","% Change in Annual Interest Rate","Monthly Payment","Change in Monthly Payment","% Change in Monthly Payment","Total Amount Paid","Change in Total Amount Paid","% Change in Total Amount Paid","Total Interest","Change in Total Interest","% Change in Total Interest"
"89",30,7e+05,630000,3.375,0.375,12.5,2785.20612468533,129.100712189818,4.86052667874061,1002674.20488672,46476.2563883346,4.86052667874062,372674.20488672,46476.2563883346,14.2478690017159
"90",30,7e+05,630000,3.5,0.5,16.6666666666667,2828.9815331956,172.876120700083,6.50863176916081,1018433.35195042,62235.40345203,6.50863176916083,388433.351950416,62235.40345203,19.0790296930203
"91",30,750000,675000,2.5,-0.5,-16.6666666666667,2667.06606701974,-178.761160654032,-6.28151839000272,960143.784127105,-64354.0178354515,-6.28151839000271,285143.784127105,-64354.0178354515,-18.4132825654641
"92",30,750000,675000,2.625,-0.375,-12.5,2711.14108453511,-134.686143138658,-4.73275896122314,976010.790432639,-48487.0115299169,-4.73275896122313,301010.790432639,-48487.0115299169,-13.8733380460892
"93",30,750000,675000,2.75,-0.25,-8.33333333333333,2755.62797174216,-90.1992559316118,-3.16952677430605,992026.069827176,-32471.7321353803,-3.16952677430606,317026.069827176,-32471.7321353803,-9.29096891397879
"94",30,750000,675000,2.875,-0.125,-4.16666666666667,2800.5242202637,-45.3030074100702,-1.59190997153758,1008188.71929493,-16309.0826676253,-1.59190997153758,333188.719294931,-16309.0826676253,-4.66643354437249
"95",30,750000,675000,3,0,0,2845.82722767377,0,0,1024497.80196256,0,0,349497.801962556,0,0
"96",30,750000,675000,3.125,0.125,4.16666666666667,2891.53429990831,45.7070722345461,1.60610847313833,1040952.34796699,16454.5460044366,1.60610847313833,365952.347966993,16454.5460044366,4.70805421723351
"97",30,750000,675000,3.25,0.25,8.33333333333333,2937.64265373856,91.8154260647925,3.22631764753492,1057551.35534588,33053.5533833252,3.22631764753491,382551.355345882,33053.5533833252,9.45744242101598
"98",30,750000,675000,3.375,0.375,12.5,2984.14941930572,138.322191631948,4.8605266787406,1074293.79095006,49795.9889875012,4.86052667874061,399293.790950058,49795.9889875012,14.2478690017158
