"","Term","Home Value","Principle","Annual Interest Rate","Change in Annual Interest Rate","% Change in Annual Interest Rate","Monthly Payment","Change in Monthly Payment","% Change in Monthly Payment","Total Amount Paid","Change in Total Amount Paid","% Change in Total Amount Paid","Total Interest","Change in Total Interest","% Change in Total Interest"
"54",15,9e+05,868500,3.5,0.5,16.6666666666667,6208.75487156548,211.053325751166,3.51890343557452,1117575.87688179,37989.5986352097,3.5189034355745,249075.876881787,37989.5986352097,17.9971900356464
"55",15,1e+06,965000,2.5,-0.5,-16.6666666666667,6434.51586693678,-229.596961745797,-3.44527422701494,1158212.85604862,-41327.4531142437,-3.44527422701496,193212.85604862,-41327.4531142437,-17.6206185033832
"56",15,1e+06,965000,2.625,-0.375,-12.5,6491.45318949558,-172.659639186993,-2.59088709368575,1168461.5741092,-31078.735053659,-2.59088709368576,203461.574109205,-31078.735053659,-13.2509141667747
"57",15,1e+06,965000,2.75,-0.25,-8.33333333333333,6548.69880116093,-115.41402752164,-1.73187385160849,1178765.78420897,-20774.5249538955,-1.73187385160851,213765.784208968,-20774.5249538955,-8.85754991457343
"58",15,1e+06,965000,2.875,-0.125,-4.16666666666667,6606.25219125018,-57.8606374323981,-0.868242163958628,1189125.39442503,-10414.9147378318,-0.86824216395864,224125.394425032,-10414.9147378318,-4.44056493956429
"59",15,1e+06,965000,3,0,0,6664.11282868257,0,0,1199540.30916286,0,0,234540.309162864,0,0
"60",15,1e+06,965000,3.125,0.125,4.16666666666667,6722.28016211441,58.1673334318375,0.872844366942337,1210010.42918059,10470.1200177306,0.872844366942327,245010.429180594,10470.1200177306,4.46410259076628
"61",15,1e+06,965000,3.25,0.25,8.33333333333333,6780.75362007686,116.640791394283,1.75028236155092,1220535.65161383,20995.3424509708,1.7502823615509,255535.651613834,20995.3424509708,8.95169897486224
"62",15,1e+06,965000,3.375,0.375,12.5,6839.53261112038,175.419782437808,2.63230510868296,1231115.87000167,31575.5608388053,2.63230510868295,266115.870001669,31575.5608388053,13.4627437609794
"63",15,1e+06,965000,3.5,0.5,16.6666666666667,6898.61652396165,234.503695279072,3.5189034355745,1241750.9743131,42210.6651502328,3.51890343557449,276750.974313096,42210.6651502328,17.9971900356463
"64",30,5e+05,482500,2.5,-0.5,-16.6666666666667,1906.45833679559,-127.781125948993,-6.28151839000272,686325.001246412,-46001.2053416376,-6.28151839000272,203825.001246412,-46001.2053416376,-18.4132825654641
"65",30,5e+05,482500,2.625,-0.375,-12.5,1937.9638122788,-96.2756504657814,-4.73275896122313,697666.972420368,-34659.2341676813,-4.73275896122313,215166.972420368,-34659.2341676813,-13.8733380460892
"66",30,5e+05,482500,2.75,-0.25,-8.33333333333333,1969.76369831939,-64.475764425189,-3.16952677430605,709114.931394981,-23211.275193068,-3.16952677430604,226614.931394981,-23211.275193068,-9.29096891397874
"67",30,5e+05,482500,2.875,-0.125,-4.16666666666667,2001.8562018922,-32.3832608523833,-1.59190997153757,720668.232681191,-11657.973906858,-1.59190997153757,238168.232681191,-11657.973906858,-4.66643354437247
"68",30,5e+05,482500,3,0,0,2034.23946274458,0,0,732326.206588049,0,0,249826.206588049,0,0
