"","Term","Home Value","Principle","Annual Interest Rate","Change in Annual Interest Rate","% Change in Annual Interest Rate","Monthly Payment","Change in Monthly Payment","% Change in Monthly Payment","Total Amount Paid","Change in Total Amount Paid","% Change in Total Amount Paid","Total Interest","Change in Total Interest","% Change in Total Interest"
"60",15,1e+06,825000,3.125,0.125,4.16666666666667,5747.0270816004,49.7285493070103,0.872844366942319,1034464.87468807,8951.13887526188,0.872844366942322,209464.874688073,8951.13887526188,4.46410259076625
"61",15,1e+06,825000,3.25,0.25,8.33333333333333,5797.01734358902,99.7188112956301,1.75028236155091,1043463.12184602,17949.3860332135,1.75028236155091,218463.121846024,17949.3860332135,8.95169897486229
"62",15,1e+06,825000,3.375,0.375,12.5,5847.26881261587,149.970280322477,2.63230510868294,1052508.38627086,26994.6504580458,2.63230510868293,227508.386270856,26994.6504580458,13.4627437609793
"63",15,1e+06,825000,3.5,0.5,16.6666666666667,5897.7809660812,200.482433787808,3.51890343557451,1061600.57389462,36086.8380818055,3.51890343557451,236600.573894616,36086.8380818055,17.9971900356464
"64",30,5e+05,412500,2.5,-0.5,-16.6666666666667,1629.87370762317,-109.242931510797,-6.28151839000272,586754.534744342,-39327.4553438871,-6.28151839000272,174254.534744342,-39327.4553438871,-18.4132825654641
"65",30,5e+05,412500,2.625,-0.375,-12.5,1656.80844054923,-82.3081985847355,-4.73275896122313,596451.038597724,-29630.9514905048,-4.73275896122313,183951.038597724,-29630.9514905048,-13.8733380460892
"66",30,5e+05,412500,2.75,-0.25,-8.33333333333333,1683.99487162021,-55.1217675137627,-3.16952677430605,606238.153783274,-19843.8363049546,-3.16952677430606,193738.153783274,-19843.8363049546,-9.29096891397879
"67",30,5e+05,412500,2.875,-0.125,-4.16666666666667,1711.43146793893,-27.6851711950426,-1.59190997153756,616115.328458013,-9966.66163021536,-1.59190997153757,203615.328458013,-9966.66163021536,-4.66643354437245
"68",30,5e+05,412500,3,0,0,1739.11663913397,0,0,626081.990088229,0,0,213581.990088229,0,0
"69",30,5e+05,412500,3.125,0.125,4.16666666666667,1767.04873883286,27.9320996988895,1.60610847313835,636137.545979829,10055.5558916002,1.60610847313834,223637.545979829,10055.5558916002,4.70805421723355
